ocid,releases/0/id,releases/0/awards/0/id,releases/0/awards/0/status,releases/0/awards/0/date,releases/0/awards/0/value/amount,releases/0/awards/0/value/currency,releases/0/awards/0/relatedLots
ocds-hu01ve-7899755,ocds-hu01ve-7899755-01,1880190,active,2020-10-06T12:00:00Z,88813.85,EUR,846009426D
ocds-hu01ve-7914559,ocds-hu01ve-7914559-01,1811635,active,2020-10-23T12:00:00Z,10850,EUR,847735135A
ocds-hu01ve-7892935,ocds-hu01ve-7892935-01,1958038,active,2021-04-15T12:00:00Z,654588,EUR,84524416F7
ocds-hu01ve-7925949,ocds-hu01ve-7925949-01,1881555,active,2020-10-21T12:00:00Z,824696.36,EUR,849116288B
ocds-hu01ve-7924882,ocds-hu01ve-7924882-01,1856819,active,2020-11-04T12:00:00Z,113635.95,EUR,8489962A45
ocds-hu01ve-7922028,ocds-hu01ve-7922028-01,2080393,active,2020-12-07T12:00:00Z,536581.36,EUR,8486690E20
ocds-hu01ve-7916066,ocds-hu01ve-7916066-01,1861395,active,2020-12-16T12:00:00Z,54000,EUR,8479353773
ocds-hu01ve-7897053,ocds-hu01ve-7897053-01,1818163,active,2020-10-01T12:00:00Z,0,EUR,84571168E5
ocds-hu01ve-7903582,ocds-hu01ve-7903582-01,1850477,active,2020-12-10T12:00:00Z,39750.29,EUR,84649612CD
ocds-hu01ve-7889328,ocds-hu01ve-7889328-01,1977306,active,2020-10-02T12:00:00Z,192375,EUR,84481512C0
ocds-hu01ve-7905385,ocds-hu01ve-7905385-01,2123589,active,2020-10-22T12:00:00Z,130000,EUR,8466910B28
ocds-hu01ve-7921988,ocds-hu01ve-7921988-01,1865714,active,2021-01-24T12:00:00Z,227690,EUR,8486688C7A
ocds-hu01ve-7933364,ocds-hu01ve-7933364-01,1856707,active,2020-10-26T12:00:00Z,55336.59,EUR,8500038541
ocds-hu01ve-7900594,ocds-hu01ve-7900594-01,1795185,active,2020-10-05T12:00:00Z,77328,EUR,8461417632
ocds-hu01ve-7909374,ocds-hu01ve-7909374-01,1810242,active,2020-10-28T12:00:00Z,56435.7,EUR,8471514282
ocds-hu01ve-7918534,ocds-hu01ve-7918534-01,1815881,active,2020-10-29T12:00:00Z,66393.6,EUR,84822985BE
ocds-hu01ve-7893608,ocds-hu01ve-7893608-01,1937833,active,2020-10-06T12:00:00Z,344290.43,EUR,8453178728
ocds-hu01ve-7923570,ocds-hu01ve-7923570-01,1838457,active,2020-12-16T12:00:00Z,400203.79,EUR,8488530C8B
ocds-hu01ve-7894867,ocds-hu01ve-7894867-01,1876719,active,2020-10-02T12:00:00Z,84365.18,EUR,8454578A78
ocds-hu01ve-7933827,ocds-hu01ve-7933827-01,1865967,active,2020-12-14T12:00:00Z,260000,EUR,8500524650
ocds-hu01ve-7925647,ocds-hu01ve-7925647-01,1852426,active,2020-10-22T12:00:00Z,57340,EUR,8490822FF5
ocds-hu01ve-7918766,ocds-hu01ve-7918766-01,1806086,active,2020-10-21T12:00:00Z,83236.87,EUR,8482610736
ocds-hu01ve-7880805,ocds-hu01ve-7880805-01,1860994,active,2020-11-11T12:00:00Z,308318.5,EUR,84382990A0
ocds-hu01ve-7913831,ocds-hu01ve-7913831-01,1840970,active,2020-10-16T12:00:00Z,49000,EUR,84764224B7
ocds-hu01ve-7917363,ocds-hu01ve-7917363-01,1917997,active,2020-10-28T12:00:00Z,63100,EUR,848093729D
ocds-hu01ve-7911841,ocds-hu01ve-7911841-01,1870669,active,2020-10-15T12:00:00Z,149999,EUR,84742758F3
ocds-hu01ve-7920174,ocds-hu01ve-7920174-01,1853469,active,2020-11-26T12:00:00Z,868487.46,EUR,8484421DB0
ocds-hu01ve-7869832,ocds-hu01ve-7869832-01,1888153,active,2020-11-12T12:00:00Z,72044.49,EUR,8425982C4D
ocds-hu01ve-7900963,ocds-hu01ve-7900963-01,1874117,active,2021-02-03T12:00:00Z,196722.5,EUR,8461874F50
ocds-hu01ve-7879096,ocds-hu01ve-7879096-01,1869984,active,2021-01-14T12:00:00Z,133075.89,EUR,8436007D31
ocds-hu01ve-7892919,ocds-hu01ve-7892919-01,1829214,active,2020-11-18T12:00:00Z,114000,EUR,8452518682
ocds-hu01ve-7914556,ocds-hu01ve-7914556-01,1811634,active,2020-10-23T12:00:00Z,16350,EUR,8477334552
ocds-hu01ve-7909220,ocds-hu01ve-7909220-01,1865858,active,2020-11-27T12:00:00Z,66280.72,EUR,8471362512
ocds-hu01ve-7894281,ocds-hu01ve-7894281-01,1792447,active,2020-10-01T12:00:00Z,74984,EUR,8453966171
ocds-hu01ve-7907060,ocds-hu01ve-7907060-01,1801677,active,2020-10-17T12:00:00Z,32626.01,EUR,84689774E8
ocds-hu01ve-7901425,ocds-hu01ve-7901425-01,1836721,active,2020-10-08T12:00:00Z,569000,EUR,8462314A6B
ocds-hu01ve-7908456,ocds-hu01ve-7908456-01,1867378,active,2020-10-28T12:00:00Z,86158.68,EUR,8470622268
ocds-hu01ve-7912503,ocds-hu01ve-7912503-01,1862918,active,2020-11-04T12:00:00Z,59533.11,EUR,8474961F0C
ocds-hu01ve-7911365,ocds-hu01ve-7911365-01,2048300,active,2020-10-27T12:00:00Z,92340.14,EUR,8473738DCC
ocds-hu01ve-7918419,ocds-hu01ve-7918419-01,1891089,active,2020-10-21T12:00:00Z,300000,EUR,84821668CF
ocds-hu01ve-7916001,ocds-hu01ve-7916001-01,1855722,active,2020-12-10T12:00:00Z,73893.6,EUR,8479304F01
ocds-hu01ve-7883748,ocds-hu01ve-7883748-01,1826510,active,2020-11-18T12:00:00Z,145631.07,EUR,84416638AD
ocds-hu01ve-7906680,ocds-hu01ve-7906680-01,1816473,active,2020-10-29T12:00:00Z,58280,EUR,8468563F40
ocds-hu01ve-7862709,ocds-hu01ve-7862709-01,1917506,active,2020-10-12T12:00:00Z,152500,EUR,841797196B
ocds-hu01ve-7896123,ocds-hu01ve-7896123-01,1811029,active,2020-10-23T12:00:00Z,116537.5,EUR,8456020075
ocds-hu01ve-7950902,ocds-hu01ve-7950902-01,1914942,active,2021-02-09T12:00:00Z,160832.34,EUR,85207644E4
ocds-hu01ve-7939879,ocds-hu01ve-7939879-01,2013671,active,2020-10-27T12:00:00Z,106646.8,EUR,8507632007
ocds-hu01ve-7906639,ocds-hu01ve-7906639-01,1970804,active,2020-10-14T12:00:00Z,176536.8,EUR,846851794C
ocds-hu01ve-7905910,ocds-hu01ve-7905910-01,2071760,active,2020-10-16T12:00:00Z,87157.67,EUR,8467597219
ocds-hu01ve-7906613,ocds-hu01ve-7906613-01,1970927,active,2020-10-14T12:00:00Z,60585.84,EUR,84684913D9
ocds-hu01ve-7895507,ocds-hu01ve-7895507-01,1824676,active,2020-10-30T12:00:00Z,97242.34,EUR,8455265169
ocds-hu01ve-7891102,ocds-hu01ve-7891102-01,1876313,active,2020-11-19T12:00:00Z,149000,EUR,8450414E39
ocds-hu01ve-7915483,ocds-hu01ve-7915483-01,1858569,active,2020-10-30T12:00:00Z,115396.94,EUR,84786589EA
ocds-hu01ve-8045098,ocds-hu01ve-8045098-01,1947865,active,2020-10-29T12:00:00Z,431600,EUR,8626625427
ocds-hu01ve-7902882,ocds-hu01ve-7902882-01,1913079,active,2021-04-12T12:00:00Z,1485000,EUR,8464134855
ocds-hu01ve-7906882,ocds-hu01ve-7906882-01,1816680,active,2020-10-29T12:00:00Z,313496.28,EUR,8468799205
ocds-hu01ve-7925919,ocds-hu01ve-7925919-01,1949449,active,2020-10-28T12:00:00Z,65500,EUR,849113309F
ocds-hu01ve-7912732,ocds-hu01ve-7912732-01,1831292,active,2020-11-04T12:00:00Z,156305,EUR,84752150AC
ocds-hu01ve-7891097,ocds-hu01ve-7891097-01,1977402,active,2020-10-14T12:00:00Z,68000,EUR,8450407874
ocds-hu01ve-7915592,ocds-hu01ve-7915592-01,2061708,active,2020-10-22T12:00:00Z,64690,EUR,8478821070
ocds-hu01ve-7897968,ocds-hu01ve-7897968-01,1903128,active,2020-10-05T12:00:00Z,1813.95,EUR,8458113FA3
ocds-hu01ve-7894905,ocds-hu01ve-7894905-01,1816909,active,2020-10-14T12:00:00Z,1100000,EUR,84599381B1
ocds-hu01ve-7995534,ocds-hu01ve-7995534-01,1984392,active,2021-01-08T12:00:00Z,52140,EUR,85692110A0
ocds-hu01ve-7896801,ocds-hu01ve-7896801-01,1934836,active,2020-10-19T12:00:00Z,241503.25,EUR,84567857BF
ocds-hu01ve-7921681,ocds-hu01ve-7921681-01,1845710,active,2020-11-23T12:00:00Z,220824,EUR,848629040C
ocds-hu01ve-7897852,ocds-hu01ve-7897852-01,1815632,active,2020-11-04T12:00:00Z,43217.8,EUR,8457985605
ocds-hu01ve-7914502,ocds-hu01ve-7914502-01,2088036,active,2020-10-09T12:00:00Z,65385.12,EUR,84772808C1
ocds-hu01ve-7883406,ocds-hu01ve-7883406-01,1866315,active,2020-10-26T12:00:00Z,59508.2,EUR,8441181AEA
ocds-hu01ve-7913750,ocds-hu01ve-7913750-01,1850444,active,2020-11-12T12:00:00Z,96189.93,EUR,84762853A9
ocds-hu01ve-7926597,ocds-hu01ve-7926597-01,1938944,active,2020-11-23T12:00:00Z,96760,EUR,84919670DC
ocds-hu01ve-7950421,ocds-hu01ve-7950421-01,1901896,active,2020-10-09T12:00:00Z,1047375,EUR,8520157FF7
ocds-hu01ve-7929896,ocds-hu01ve-7929896-01,1814339,active,2020-11-05T12:00:00Z,481644.37,EUR,8495566AD6
ocds-hu01ve-7897285,ocds-hu01ve-7897285-01,1832346,active,2020-11-25T12:00:00Z,236233.68,EUR,8477461E1D
ocds-hu01ve-7818489,ocds-hu01ve-7818489-01,2065257,active,2020-10-07T12:00:00Z,420000,EUR,8367080CD5
ocds-hu01ve-7918813,ocds-hu01ve-7918813-01,1824020,active,2020-10-21T12:00:00Z,117681.2,EUR,8482650838
ocds-hu01ve-7919476,ocds-hu01ve-7919476-01,1827437,active,2020-10-22T12:00:00Z,54000,EUR,8483392C88
ocds-hu01ve-7886618,ocds-hu01ve-7886618-01,1850226,active,2020-10-30T12:00:00Z,93167.66,EUR,84451061F0
ocds-hu01ve-7924232,ocds-hu01ve-7924232-01,1839793,active,2020-11-03T12:00:00Z,2699046.59,EUR,84892037ED
ocds-hu01ve-7899000,ocds-hu01ve-7899000-01,1815498,active,2020-10-26T12:00:00Z,108708.2,EUR,84593024D8
ocds-hu01ve-7919699,ocds-hu01ve-7919699-01,1968165,active,2020-10-22T12:00:00Z,74900,EUR,848372602C
ocds-hu01ve-7909898,ocds-hu01ve-7909898-01,2002536,active,2020-11-06T12:00:00Z,108527,EUR,8472130ED5
ocds-hu01ve-7896419,ocds-hu01ve-7896419-01,1841849,active,2020-12-17T12:00:00Z,54120,EUR,8456323A7D
ocds-hu01ve-7923151,ocds-hu01ve-7923151-01,1839731,active,2020-11-26T12:00:00Z,400000,EUR,8487919457
ocds-hu01ve-7914798,ocds-hu01ve-7914798-01,1901356,active,2020-10-16T12:00:00Z,6000000,EUR,8477689A45
ocds-hu01ve-7919669,ocds-hu01ve-7919669-01,1922610,active,2020-10-26T12:00:00Z,111787.2,EUR,8483686F25
ocds-hu01ve-7879798,ocds-hu01ve-7879798-01,1826508,active,2020-11-13T12:00:00Z,118122.98,EUR,8436807163
ocds-hu01ve-7914282,ocds-hu01ve-7914282-01,1898948,active,2020-10-15T12:00:00Z,60000,EUR,8476978F87
ocds-hu01ve-7908293,ocds-hu01ve-7908293-01,1851761,active,2020-12-31T12:00:00Z,196670,EUR,847041251B
ocds-hu01ve-7990963,ocds-hu01ve-7990963-01,1943657,active,2021-05-27T12:00:00Z,167800,EUR,8564201A3B
ocds-hu01ve-7915632,ocds-hu01ve-7915632-01,2090447,active,2020-11-19T12:00:00Z,159047.18,EUR,8478907766
ocds-hu01ve-7898126,ocds-hu01ve-7898126-01,1946171,active,2020-10-12T12:00:00Z,103951.18,EUR,8458249FDE
ocds-hu01ve-7866773,ocds-hu01ve-7866773-01,1916413,active,2020-10-01T12:00:00Z,51073.29,EUR,8437789BBF
ocds-hu01ve-7937450,ocds-hu01ve-7937450-01,2049330,active,2020-11-17T12:00:00Z,74500,EUR,8504788514
ocds-hu01ve-7901528,ocds-hu01ve-7901528-01,1836180,active,2020-12-09T12:00:00Z,72286.88,EUR,8462431AF8
ocds-hu01ve-7910894,ocds-hu01ve-7910894-01,1881298,active,2021-01-26T12:00:00Z,160000,EUR,847316227B
ocds-hu01ve-7891330,ocds-hu01ve-7891330-01,2093961,active,2020-11-11T12:00:00Z,197140,EUR,8450687F82
ocds-hu01ve-7842259,ocds-hu01ve-7842259-01,1798722,active,2020-10-02T12:00:00Z,263120,EUR,83941786D1
ocds-hu01ve-7901784,ocds-hu01ve-7901784-01,1818726,active,2020-11-03T12:00:00Z,95851.15,EUR,8462708F8D
ocds-hu01ve-7897915,ocds-hu01ve-7897915-01,1864013,active,2020-12-28T12:00:00Z,2063820,EUR,8458087A30
ocds-hu01ve-7907431,ocds-hu01ve-7907431-01,1976171,active,2020-10-12T12:00:00Z,49500.12,EUR,8469478259
ocds-hu01ve-7919062,ocds-hu01ve-7919062-01,1827004,active,2020-11-20T12:00:00Z,8855.91,EUR,84829629B0
ocds-hu01ve-7918079,ocds-hu01ve-7918079-01,1850801,active,2020-11-05T12:00:00Z,77735.29,EUR,8481775626
ocds-hu01ve-7873192,ocds-hu01ve-7873192-01,1919646,active,2021-01-11T12:00:00Z,798387.55,EUR,84297891F3
ocds-hu01ve-7976517,ocds-hu01ve-7976517-01,1833207,active,2020-10-30T12:00:00Z,393255.42,EUR,8548537BE3
ocds-hu01ve-7904328,ocds-hu01ve-7904328-01,1896131,active,2021-01-19T12:00:00Z,38762.85,EUR,8465727AEA
ocds-hu01ve-7898568,ocds-hu01ve-7898568-01,1856206,active,2020-11-11T12:00:00Z,,EUR,8458847D5B
ocds-hu01ve-7912710,ocds-hu01ve-7912710-01,1869662,active,2020-10-15T12:00:00Z,122777.33,EUR,8475188A61
ocds-hu01ve-7939088,ocds-hu01ve-7939088-01,1847134,active,2020-10-19T12:00:00Z,59313.29,EUR,8506811A81
ocds-hu01ve-7893476,ocds-hu01ve-7893476-01,1864934,active,2020-10-01T12:00:00Z,407316,EUR,8452999372
ocds-hu01ve-7901487,ocds-hu01ve-7901487-01,1831433,active,2020-10-08T12:00:00Z,340000,EUR,84623876AA
ocds-hu01ve-7911248,ocds-hu01ve-7911248-01,1864793,active,2020-12-31T12:00:00Z,123284.25,EUR,8473592553
ocds-hu01ve-7894123,ocds-hu01ve-7894123-01,1866882,active,2020-11-24T12:00:00Z,2031115.71,EUR,8453783A6A
ocds-hu01ve-7928830,ocds-hu01ve-7928830-01,1831057,active,2020-10-30T12:00:00Z,3155.82,EUR,849441442F
ocds-hu01ve-7904834,ocds-hu01ve-7904834-01,1959822,active,2020-11-17T12:00:00Z,103541.44,EUR,846630798C
ocds-hu01ve-7880945,ocds-hu01ve-7880945-01,1897961,active,2020-12-14T12:00:00Z,194832.17,EUR,8438255C4D
ocds-hu01ve-7899900,ocds-hu01ve-7899900-01,1902908,active,2020-12-09T12:00:00Z,39800.8,EUR,8460587941
ocds-hu01ve-7945566,ocds-hu01ve-7945566-01,2063575,active,2021-11-12T12:00:00Z,45500,EUR,851427492B
ocds-hu01ve-7897714,ocds-hu01ve-7897714-01,1858854,active,2020-11-18T12:00:00Z,223124.7,EUR,8457846351
ocds-hu01ve-7925235,ocds-hu01ve-7925235-01,1808879,active,2020-10-26T12:00:00Z,68733,EUR,84903992E7
ocds-hu01ve-7918671,ocds-hu01ve-7918671-01,1828904,active,2020-11-27T12:00:00Z,152750,EUR,8482477974
ocds-hu01ve-7899371,ocds-hu01ve-7899371-01,1937174,active,2020-12-18T12:00:00Z,219900,EUR,8461933005
ocds-hu01ve-7903561,ocds-hu01ve-7903561-01,2051347,active,2020-10-27T12:00:00Z,74399.99,EUR,8464916DA7
ocds-hu01ve-7901665,ocds-hu01ve-7901665-01,1822745,active,2020-10-13T12:00:00Z,114070.45,EUR,8462570DAC
ocds-hu01ve-7928215,ocds-hu01ve-7928215-01,1926475,active,2020-10-29T12:00:00Z,234588,EUR,84937532B6
ocds-hu01ve-7911911,ocds-hu01ve-7911911-01,1817261,active,2020-11-09T12:00:00Z,68850,EUR,8474377D1E
ocds-hu01ve-7899943,ocds-hu01ve-7899943-01,1868763,active,2020-10-14T12:00:00Z,127650,EUR,84605960B1
ocds-hu01ve-7906908,ocds-hu01ve-7906908-01,1966809,active,2020-10-14T12:00:00Z,43200,EUR,846882684B
ocds-hu01ve-7919136,ocds-hu01ve-7919136-01,1891917,active,2020-01-11T12:00:00Z,67316.92,EUR,8483027F52
ocds-hu01ve-8083647,ocds-hu01ve-8083647-01,2051051,active,2020-11-10T12:00:00Z,25241.08,EUR,86709641DB
ocds-hu01ve-8000649,ocds-hu01ve-8000649-01,1842384,active,2020-10-20T12:00:00Z,60288.3,EUR,85752811BF
ocds-hu01ve-7911244,ocds-hu01ve-7911244-01,2099413,active,2020-11-02T12:00:00Z,36448.97,EUR,84735903AD
ocds-hu01ve-7906212,ocds-hu01ve-7906212-01,1890627,active,2020-12-02T12:00:00Z,28152,EUR,8467956A58
ocds-hu01ve-7927231,ocds-hu01ve-7927231-01,1814879,active,2020-11-04T12:00:00Z,59251.65,EUR,8492625FD7
ocds-hu01ve-7921269,ocds-hu01ve-7921269-01,2017945,active,2021-02-17T12:00:00Z,19009.67,EUR,8485836D62
ocds-hu01ve-7907088,ocds-hu01ve-7907088-01,1902921,active,2020-10-29T12:00:00Z,17572.63,EUR,8469014371
ocds-hu01ve-7887663,ocds-hu01ve-7887663-01,1820724,active,2020-11-03T12:00:00Z,49749.76,EUR,84462566F1
ocds-hu01ve-7922590,ocds-hu01ve-7922590-01,1911159,active,2020-11-12T12:00:00Z,157181,EUR,84873384E2
ocds-hu01ve-7916166,ocds-hu01ve-7916166-01,1862423,active,2020-10-19T12:00:00Z,150000,EUR,84794729A6
ocds-hu01ve-7897530,ocds-hu01ve-7897530-01,1815578,active,,,EUR,845765882B
ocds-hu01ve-7920280,ocds-hu01ve-7920280-01,1870580,active,2020-11-03T12:00:00Z,52040.04,EUR,8484599098
ocds-hu01ve-7926057,ocds-hu01ve-7926057-01,1848366,active,2020-11-20T12:00:00Z,158480.7,EUR,8491307036
ocds-hu01ve-7914291,ocds-hu01ve-7914291-01,1942300,active,2020-12-31T12:00:00Z,47288.78,EUR,8477030A72
ocds-hu01ve-7889567,ocds-hu01ve-7889567-01,1851773,active,2020-12-10T12:00:00Z,420000,EUR,8448394B45
ocds-hu01ve-7910913,ocds-hu01ve-7910913-01,1889965,active,2020-11-25T12:00:00Z,52190,EUR,8474397D9F
ocds-hu01ve-7919966,ocds-hu01ve-7919966-01,1813799,active,2020-11-05T12:00:00Z,74400,EUR,8484103746
ocds-hu01ve-7929943,ocds-hu01ve-7929943-01,1938602,active,2020-10-30T12:00:00Z,54000,EUR,8495610F24
ocds-hu01ve-7872171,ocds-hu01ve-7872171-01,1832869,active,2020-10-16T12:00:00Z,73768.6,EUR,8428483C31
ocds-hu01ve-7905003,ocds-hu01ve-7905003-01,1862770,active,2021-01-26T12:00:00Z,449115.45,EUR,84664721B8
ocds-hu01ve-7881343,ocds-hu01ve-7881343-01,1934374,active,2020-11-24T12:00:00Z,41106.12,EUR,8438621A56
ocds-hu01ve-7917639,ocds-hu01ve-7917639-01,1948441,active,2020-11-20T12:00:00Z,67380.14,EUR,8481237A2C
ocds-hu01ve-7887945,ocds-hu01ve-7887945-01,1898974,active,2020-12-28T12:00:00Z,62376.21,EUR,8446572BB5
ocds-hu01ve-7833591,ocds-hu01ve-7833591-01,1819002,active,2020-11-09T12:00:00Z,16897.24,EUR,84780292DB
ocds-hu01ve-7905060,ocds-hu01ve-7905060-01,1820654,active,2020-10-14T12:00:00Z,59997.93,EUR,846653882D
ocds-hu01ve-7906760,ocds-hu01ve-7906760-01,1822023,active,2020-10-21T12:00:00Z,46455,EUR,846865070E
ocds-hu01ve-7908732,ocds-hu01ve-7908732-01,1811085,active,2020-10-26T12:00:00Z,61439.6,EUR,84708384A7
ocds-hu01ve-7830290,ocds-hu01ve-7830290-01,1869285,active,2021-01-15T12:00:00Z,201777,EUR,83802186A9
ocds-hu01ve-7906767,ocds-hu01ve-7906767-01,1816676,active,2020-10-29T12:00:00Z,118048.3,EUR,8468656C00
ocds-hu01ve-7909998,ocds-hu01ve-7909998-01,2057319,active,2020-10-21T12:00:00Z,57712.58,EUR,8472285EBE
ocds-hu01ve-7910928,ocds-hu01ve-7910928-01,1843040,active,2020-12-28T12:00:00Z,95946.9,EUR,8473238133
ocds-hu01ve-7907870,ocds-hu01ve-7907870-01,2027624,active,2021-03-30T12:00:00Z,306330,EUR,8470037FA2
ocds-hu01ve-7906984,ocds-hu01ve-7906984-01,1816586,active,2020-10-29T12:00:00Z,114744.48,EUR,8468902703
ocds-hu01ve-7925801,ocds-hu01ve-7925801-01,1902581,active,2020-10-27T12:00:00Z,50000,EUR,849099920A
ocds-hu01ve-7903748,ocds-hu01ve-7903748-01,1856092,active,2020-10-27T12:00:00Z,69427.8,EUR,8465093FB7
ocds-hu01ve-7924155,ocds-hu01ve-7924155-01,1943075,active,2020-11-09T12:00:00Z,86797.65,EUR,84891170F7
ocds-hu01ve-7896478,ocds-hu01ve-7896478-01,1901851,active,2020-10-02T12:00:00Z,79736.27,EUR,845637663B
ocds-hu01ve-7905286,ocds-hu01ve-7905286-01,2063933,active,2020-10-09T12:00:00Z,200000,EUR,8466794B6E
ocds-hu01ve-7835306,ocds-hu01ve-7835306-01,1837218,active,2020-12-14T12:00:00Z,69400,EUR,8385701361
ocds-hu01ve-7924031,ocds-hu01ve-7924031-01,1819135,active,2020-11-02T12:00:00Z,17542.1,EUR,8489012A4E
ocds-hu01ve-7900051,ocds-hu01ve-7900051-01,1832863,active,2020-11-03T12:00:00Z,78368.22,EUR,8460727CC8
ocds-hu01ve-8069796,ocds-hu01ve-8069796-01,2022966,active,2020-10-22T12:00:00Z,7648805.69,EUR,8654569844
ocds-hu01ve-7921096,ocds-hu01ve-7921096-01,1854852,active,2020-12-21T12:00:00Z,68580,EUR,84856113B8
ocds-hu01ve-7969913,ocds-hu01ve-7969913-01,1967188,active,2020-12-01T12:00:00Z,125772,EUR,85412140C5
ocds-hu01ve-7906620,ocds-hu01ve-7906620-01,1970923,active,2020-10-14T12:00:00Z,42930,EUR,8468501C17
ocds-hu01ve-7882711,ocds-hu01ve-7882711-01,2029282,active,2020-10-29T12:00:00Z,60000,EUR,8440353F9F
ocds-hu01ve-7917729,ocds-hu01ve-7917729-01,1879924,active,2021-02-22T12:00:00Z,365229.22,EUR,8481328546
ocds-hu01ve-7918162,ocds-hu01ve-7918162-01,1884793,active,2020-11-12T12:00:00Z,41248.88,EUR,8481840BC8
ocds-hu01ve-7909566,ocds-hu01ve-7909566-01,1833672,active,2020-10-26T12:00:00Z,156295.08,EUR,84717526E8
ocds-hu01ve-7918097,ocds-hu01ve-7918097-01,1813743,active,2020-10-28T12:00:00Z,61741.7,EUR,8481814655
ocds-hu01ve-7904098,ocds-hu01ve-7904098-01,2088482,active,2020-11-19T12:00:00Z,45578.54,EUR,84654939D0
ocds-hu01ve-7902382,ocds-hu01ve-7902382-01,2028747,active,2020-12-29T12:00:00Z,239360.76,EUR,8463597D2E
ocds-hu01ve-7916567,ocds-hu01ve-7916567-01,1824026,active,2020-11-13T12:00:00Z,43231.39,EUR,84799926C5
ocds-hu01ve-7896741,ocds-hu01ve-7896741-01,1818450,active,2020-11-12T12:00:00Z,101936.13,EUR,8456915308
ocds-hu01ve-8154615,ocds-hu01ve-8154615-01,1931228,active,2020-10-24T12:00:00Z,273148.26,EUR,875728977E
ocds-hu01ve-7928084,ocds-hu01ve-7928084-01,1827395,active,2020-11-20T12:00:00Z,14500,EUR,8493609BDE
ocds-hu01ve-7904820,ocds-hu01ve-7904820-01,1809508,active,2020-10-07T12:00:00Z,95150,EUR,8466281419
ocds-hu01ve-7909192,ocds-hu01ve-7909192-01,1863314,active,2020-10-29T12:00:00Z,444914.38,EUR,8471288800
ocds-hu01ve-7968754,ocds-hu01ve-7968754-01,1850863,active,2020-11-26T12:00:00Z,180000,EUR,8539924838
ocds-hu01ve-7909203,ocds-hu01ve-7909203-01,1892055,active,2021-01-26T12:00:00Z,75150,EUR,8471316F19
ocds-hu01ve-7921932,ocds-hu01ve-7921932-01,1863789,active,2020-10-30T12:00:00Z,75000,EUR,8486581430
ocds-hu01ve-7912952,ocds-hu01ve-7912952-01,2005851,active,2021-09-10T12:00:00Z,1638000,EUR,84754670A1
ocds-hu01ve-7915645,ocds-hu01ve-7915645-01,1912227,active,2020-10-20T12:00:00Z,397600,EUR,84788708DD
ocds-hu01ve-7912983,ocds-hu01ve-7912983-01,2139668,active,2020-11-03T12:00:00Z,73611.25,EUR,84755060D0
ocds-hu01ve-7931161,ocds-hu01ve-7931161-01,1947090,active,2020-11-02T12:00:00Z,3553.02,EUR,8497073675
ocds-hu01ve-7905633,ocds-hu01ve-7905633-01,2063303,active,2020-11-13T12:00:00Z,465503.73,EUR,8467271512
ocds-hu01ve-7911880,ocds-hu01ve-7911880-01,1820714,active,2020-11-06T12:00:00Z,199561,EUR,8474289482
ocds-hu01ve-7898956,ocds-hu01ve-7898956-01,1818718,active,2020-10-23T12:00:00Z,95419.9,EUR,8459236E5E
ocds-hu01ve-7926923,ocds-hu01ve-7926923-01,1977638,active,2020-10-28T12:00:00Z,65000,EUR,849226786B
ocds-hu01ve-7902756,ocds-hu01ve-7902756-01,1817615,active,2020-10-07T12:00:00Z,61641.6,EUR,8463988FD7
ocds-hu01ve-7900977,ocds-hu01ve-7900977-01,1879950,active,2021-02-09T12:00:00Z,23278,EUR,8461846837
ocds-hu01ve-7901378,ocds-hu01ve-7901378-01,1935655,active,2020-12-04T12:00:00Z,45300,EUR,8462287425
ocds-hu01ve-7887927,ocds-hu01ve-7887927-01,1877498,active,2021-01-22T12:00:00Z,671487.3,EUR,84465422F6
ocds-hu01ve-7916339,ocds-hu01ve-7916339-01,1928827,active,2020-10-22T12:00:00Z,50000,EUR,8479644797
ocds-hu01ve-7933797,ocds-hu01ve-7933797-01,1875392,active,2020-11-04T12:00:00Z,59040,EUR,85004877C7
ocds-hu01ve-7920221,ocds-hu01ve-7920221-01,2028546,active,2020-11-10T12:00:00Z,45721.35,EUR,8484760573
ocds-hu01ve-7908619,ocds-hu01ve-7908619-01,1822383,active,2020-11-09T12:00:00Z,60415,EUR,847074256E
ocds-hu01ve-7788687,ocds-hu01ve-7788687-01,1876057,active,2020-10-30T12:00:00Z,238577.32,EUR,8329961546
ocds-hu01ve-7902676,ocds-hu01ve-7902676-01,1810020,active,2020-10-28T12:00:00Z,287733.21,EUR,8463927D81
ocds-hu01ve-7831368,ocds-hu01ve-7831368-01,1831398,active,2020-11-12T12:00:00Z,676639.27,EUR,838143207E
ocds-hu01ve-7912476,ocds-hu01ve-7912476-01,2052783,active,2020-11-05T12:00:00Z,85570.04,EUR,84749283D4
ocds-hu01ve-7917511,ocds-hu01ve-7917511-01,1842392,active,2020-10-20T12:00:00Z,9670.07,EUR,8481042941
ocds-hu01ve-7912390,ocds-hu01ve-7912390-01,1833612,active,2020-10-20T12:00:00Z,47160,EUR,84748660AB
ocds-hu01ve-7897312,ocds-hu01ve-7897312-01,1990099,active,2020-10-29T12:00:00Z,2591835.5,EUR,84573970CB
ocds-hu01ve-7915522,ocds-hu01ve-7915522-01,1930855,active,2020-10-30T12:00:00Z,134234.55,EUR,84787337CF
ocds-hu01ve-7893838,ocds-hu01ve-7893838-01,1942769,active,2021-01-29T12:00:00Z,649988.62,EUR,8453422085
