ocid,releases/0/id,releases/0/contracts/0/id,releases/0/contracts/0/awardID,releases/0/contracts/0/period/startDate,releases/0/contracts/0/period/endDate,releases/0/contracts/0/dateSigned
ocds-hu01ve-7919683,ocds-hu01ve-7919683-01,1943259,1943259,,2020-10-19T12:00:00Z,
ocds-hu01ve-7887853,ocds-hu01ve-7887853-01,1846404,1846404,,2023-12-31T12:00:00Z,2020-12-30T12:00:00Z
ocds-hu01ve-7905594,ocds-hu01ve-7905594-01,1837043,1837043,2021-01-01T12:00:00Z,2022-12-31T12:00:00Z,2020-11-05T12:00:00Z
ocds-hu01ve-7920447,ocds-hu01ve-7920447-01,1834522,1834522,,2021-12-31T12:00:00Z,
ocds-hu01ve-7897273,ocds-hu01ve-7897273-01,1808652,1808652,,2020-12-09T12:00:00Z,2021-01-20T12:00:00Z
ocds-hu01ve-7928794,ocds-hu01ve-7928794-01,1819866,1819866,2020-11-11T12:00:00Z,2021-04-30T12:00:00Z,
ocds-hu01ve-7895667,ocds-hu01ve-7895667-01,1866717,1866717,,2021-02-26T12:00:00Z,2020-11-27T12:00:00Z
ocds-hu01ve-7907172,ocds-hu01ve-7907172-01,1808685,1808685,,2020-12-23T12:00:00Z,2020-10-27T12:00:00Z
ocds-hu01ve-7920820,ocds-hu01ve-7920820-01,1907818,1907818,,2021-06-12T12:00:00Z,2020-12-14T12:00:00Z
ocds-hu01ve-7910269,ocds-hu01ve-7910269-01,1841710,1841710,,2023-12-31T12:00:00Z,2020-10-28T12:00:00Z
ocds-hu01ve-7900136,ocds-hu01ve-7900136-01,1935990,1935990,,2022-12-31T12:00:00Z,2021-01-05T12:00:00Z
ocds-hu01ve-7886855,ocds-hu01ve-7886855-01,1884751,1884751,,2020-12-31T12:00:00Z,2020-10-02T12:00:00Z
ocds-hu01ve-7892904,ocds-hu01ve-7892904-01,1809852,1809852,,2021-10-31T12:00:00Z,2020-10-28T12:00:00Z
ocds-hu01ve-7907533,ocds-hu01ve-7907533-01,1873968,1873968,,2023-01-14T12:00:00Z,2021-01-15T12:00:00Z
ocds-hu01ve-7917201,ocds-hu01ve-7917201-01,2008291,2008291,,2021-06-02T12:00:00Z,2021-03-01T12:00:00Z
ocds-hu01ve-7857248,ocds-hu01ve-7857248-01,2142348,2142348,,2021-08-23T12:00:00Z,2021-04-12T12:00:00Z
ocds-hu01ve-7901939,ocds-hu01ve-7901939-01,1818732,1818732,,2022-02-28T12:00:00Z,
ocds-hu01ve-7888437,ocds-hu01ve-7888437-01,1829537,1829537,,2021-02-11T12:00:00Z,2020-11-16T12:00:00Z
ocds-hu01ve-7892966,ocds-hu01ve-7892966-01,1908524,1908524,,2023-02-22T12:00:00Z,2021-01-22T12:00:00Z
ocds-hu01ve-7806313,ocds-hu01ve-7806313-01,1882916,1882916,,2021-06-25T12:00:00Z,2020-11-30T12:00:00Z
ocds-hu01ve-7926354,ocds-hu01ve-7926354-01,2024001,2024001,,2020-12-31T12:00:00Z,2020-11-09T12:00:00Z
ocds-hu01ve-7913586,ocds-hu01ve-7913586-01,1903505,1903505,,2020-12-31T12:00:00Z,2020-11-20T12:00:00Z
ocds-hu01ve-7861422,ocds-hu01ve-7861422-01,2066027,2066027,,2021-05-04T12:00:00Z,
ocds-hu01ve-7923597,ocds-hu01ve-7923597-01,2100119,2100119,,2021-11-02T12:00:00Z,
ocds-hu01ve-7905450,ocds-hu01ve-7905450-01,1948338,1948338,2020-12-31T12:00:00Z,2021-06-12T12:00:00Z,2020-12-31T12:00:00Z
ocds-hu01ve-7915082,ocds-hu01ve-7915082-01,1995197,1995197,,2021-06-03T12:00:00Z,
ocds-hu01ve-8454016,ocds-hu01ve-8454016-01,2135043,2135043,,2022-12-31T12:00:00Z,2022-03-16T12:00:00Z
ocds-hu01ve-7900784,ocds-hu01ve-7900784-01,1880604,1880604,,2021-03-30T12:00:00Z,2020-09-29T12:00:00Z
ocds-hu01ve-7905383,ocds-hu01ve-7905383-01,1901211,1901211,,2021-12-31T12:00:00Z,2021-03-05T12:00:00Z
ocds-hu01ve-7905047,ocds-hu01ve-7905047-01,1869526,1869526,,2021-02-27T12:00:00Z,2021-02-01T12:00:00Z
ocds-hu01ve-7922048,ocds-hu01ve-7922048-01,2048902,2048902,,2021-06-15T12:00:00Z,
ocds-hu01ve-7915689,ocds-hu01ve-7915689-01,2044164,2044164,,2023-10-26T12:00:00Z,2020-10-27T12:00:00Z
ocds-hu01ve-7955571,ocds-hu01ve-7955571-01,1962374,1962374,2020-11-23T12:00:00Z,2021-01-31T12:00:00Z,2020-11-23T12:00:00Z
ocds-hu01ve-7908591,ocds-hu01ve-7908591-01,1832100,1832100,,2021-05-23T12:00:00Z,2021-01-14T12:00:00Z
ocds-hu01ve-7921019,ocds-hu01ve-7921019-01,1839582,1839582,,2022-08-31T12:00:00Z,2020-10-28T12:00:00Z
ocds-hu01ve-7856427,ocds-hu01ve-7856427-01,1865767,1865767,,2021-12-21T12:00:00Z,
ocds-hu01ve-7944818,ocds-hu01ve-7944818-01,1971395,1971395,,2020-12-26T12:00:00Z,2020-12-02T12:00:00Z
ocds-hu01ve-7898198,ocds-hu01ve-7898198-01,1871426,1871426,,2020-12-12T12:00:00Z,
ocds-hu01ve-7917470,ocds-hu01ve-7917470-01,1862962,1862962,,2020-12-31T12:00:00Z,
ocds-hu01ve-7878997,ocds-hu01ve-7878997-01,1909573,1909573,,2025-01-20T12:00:00Z,2021-01-21T12:00:00Z
ocds-hu01ve-7926027,ocds-hu01ve-7926027-01,1834719,1834719,,2023-03-10T12:00:00Z,2021-01-28T12:00:00Z
ocds-hu01ve-7911531,ocds-hu01ve-7911531-01,1812665,1812665,,2020-10-31T12:00:00Z,
ocds-hu01ve-7928633,ocds-hu01ve-7928633-01,1883787,1883787,,2020-12-02T12:00:00Z,2020-11-05T12:00:00Z
ocds-hu01ve-7977199,ocds-hu01ve-7977199-01,1834409,1834409,,2020-05-30T12:00:00Z,2020-12-07T12:00:00Z
ocds-hu01ve-7896743,ocds-hu01ve-7896743-01,1865827,1865827,,2021-05-01T12:00:00Z,2021-02-25T12:00:00Z
ocds-hu01ve-7900410,ocds-hu01ve-7900410-01,1828848,1828848,,2021-08-05T12:00:00Z,2020-11-24T12:00:00Z
ocds-hu01ve-7922730,ocds-hu01ve-7922730-01,1881783,1881783,2020-08-15T12:00:00Z,2023-08-14T12:00:00Z,
ocds-hu01ve-7928720,ocds-hu01ve-7928720-01,2051362,2051362,,2021-01-06T12:00:00Z,2020-12-07T12:00:00Z
ocds-hu01ve-7898509,ocds-hu01ve-7898509-01,1844557,1844557,,2021-10-26T12:00:00Z,2021-01-05T12:00:00Z
ocds-hu01ve-7910814,ocds-hu01ve-7910814-01,1818502,1818502,,2021-02-26T12:00:00Z,2020-12-11T12:00:00Z
ocds-hu01ve-7909404,ocds-hu01ve-7909404-01,1816490,1816490,2020-11-27T12:00:00Z,2021-03-27T12:00:00Z,
ocds-hu01ve-7919236,ocds-hu01ve-7919236-01,1912962,1912962,2021-03-30T12:00:00Z,2021-07-19T12:00:00Z,
ocds-hu01ve-7915001,ocds-hu01ve-7915001-01,1862602,1862602,2021-01-18T12:00:00Z,2021-02-17T12:00:00Z,2021-01-18T12:00:00Z
ocds-hu01ve-7912458,ocds-hu01ve-7912458-01,1831836,1831836,,2020-12-10T12:00:00Z,
ocds-hu01ve-7927888,ocds-hu01ve-7927888-01,1864098,1864098,,2023-11-26T12:00:00Z,
ocds-hu01ve-7911406,ocds-hu01ve-7911406-01,1835736,1835736,,2020-12-31T12:00:00Z,2020-12-04T12:00:00Z
ocds-hu01ve-7916529,ocds-hu01ve-7916529-01,1862958,1862958,,2021-12-31T12:00:00Z,2021-01-26T12:00:00Z
ocds-hu01ve-7868978,ocds-hu01ve-7868978-01,1848187,1848187,,2023-04-01T12:00:00Z,2021-03-29T12:00:00Z
ocds-hu01ve-7866985,ocds-hu01ve-7866985-01,1842935,1842935,,2021-07-03T12:00:00Z,2021-02-12T12:00:00Z
ocds-hu01ve-7927002,ocds-hu01ve-7927002-01,2087438,2087438,,2021-09-05T12:00:00Z,2021-02-11T12:00:00Z
ocds-hu01ve-7927248,ocds-hu01ve-7927248-01,1860830,1860830,,2022-01-07T12:00:00Z,2021-01-07T12:00:00Z
ocds-hu01ve-7908323,ocds-hu01ve-7908323-01,1856023,1856023,,2022-01-11T12:00:00Z,2021-01-12T12:00:00Z
ocds-hu01ve-7911534,ocds-hu01ve-7911534-01,1811576,1811576,,2021-11-15T12:00:00Z,2021-01-28T12:00:00Z
ocds-hu01ve-7890576,ocds-hu01ve-7890576-01,2091615,2091615,,2021-11-30T12:00:00Z,2020-10-02T12:00:00Z
ocds-hu01ve-7914423,ocds-hu01ve-7914423-01,1940548,1940548,,2022-06-30T12:00:00Z,
ocds-hu01ve-7898917,ocds-hu01ve-7898917-01,1964048,1964048,,2022-03-09T12:00:00Z,2021-04-29T12:00:00Z
ocds-hu01ve-7663027,ocds-hu01ve-7663027-01,2026081,2026081,,2022-06-30T12:00:00Z,
ocds-hu01ve-7866806,ocds-hu01ve-7866806-01,1849192,1849192,,2021-01-29T12:00:00Z,
ocds-hu01ve-7914297,ocds-hu01ve-7914297-01,1912600,1912600,,2023-09-30T12:00:00Z,2020-11-02T12:00:00Z
ocds-hu01ve-7909462,ocds-hu01ve-7909462-01,1826056,1826056,2020-11-20T12:00:00Z,2021-03-20T12:00:00Z,2020-11-20T12:00:00Z
ocds-hu01ve-7896981,ocds-hu01ve-7896981-01,1868139,1868139,,2020-10-31T12:00:00Z,2020-10-13T12:00:00Z
ocds-hu01ve-7906047,ocds-hu01ve-7906047-01,1858490,1858490,,2021-03-25T12:00:00Z,2020-12-16T12:00:00Z
ocds-hu01ve-7840166,ocds-hu01ve-7840166-01,1824584,1824584,,2022-03-31T12:00:00Z,
ocds-hu01ve-7991595,ocds-hu01ve-7991595-01,1843391,1843391,2021-02-22T12:00:00Z,2022-12-31T12:00:00Z,2021-02-22T12:00:00Z
ocds-hu01ve-7900593,ocds-hu01ve-7900593-01,1914933,1914933,,2020-11-06T12:00:00Z,2020-10-22T12:00:00Z
ocds-hu01ve-7906649,ocds-hu01ve-7906649-01,1970792,1970792,2020-11-09T12:00:00Z,2023-10-13T12:00:00Z,2020-11-09T12:00:00Z
ocds-hu01ve-7790899,ocds-hu01ve-7790899-01,1870795,1870795,,2021-05-25T12:00:00Z,2021-01-15T12:00:00Z
ocds-hu01ve-7919651,ocds-hu01ve-7919651-01,1817425,1817425,,2021-06-27T12:00:00Z,2021-02-16T12:00:00Z
ocds-hu01ve-7893531,ocds-hu01ve-7893531-01,1816112,1816112,,2021-02-12T12:00:00Z,
ocds-hu01ve-7904933,ocds-hu01ve-7904933-01,2060779,2060779,,2021-02-24T12:00:00Z,
ocds-hu01ve-7908624,ocds-hu01ve-7908624-01,1921963,1921963,,2021-02-12T12:00:00Z,2020-11-16T12:00:00Z
ocds-hu01ve-7907868,ocds-hu01ve-7907868-01,1862415,1862415,,2021-04-01T12:00:00Z,2021-01-22T12:00:00Z
ocds-hu01ve-7920749,ocds-hu01ve-7920749-01,1857621,1857621,,2020-11-18T12:00:00Z,
ocds-hu01ve-7910423,ocds-hu01ve-7910423-01,1835973,1835973,2021-04-30T12:00:00Z,2021-05-07T12:00:00Z,2021-04-30T12:00:00Z
ocds-hu01ve-7914397,ocds-hu01ve-7914397-01,1912663,1912663,,2022-10-17T12:00:00Z,
ocds-hu01ve-7840012,ocds-hu01ve-7840012-01,1835708,1835708,,2021-07-15T12:00:00Z,2021-02-04T12:00:00Z
ocds-hu01ve-7897877,ocds-hu01ve-7897877-01,1942099,1942099,,2020-12-31T12:00:00Z,
ocds-hu01ve-7912027,ocds-hu01ve-7912027-01,2076289,2076289,,2021-08-23T12:00:00Z,2021-04-12T12:00:00Z
ocds-hu01ve-7992549,ocds-hu01ve-7992549-01,2058784,2058784,,2021-12-31T12:00:00Z,
ocds-hu01ve-7922905,ocds-hu01ve-7922905-01,1807552,1807552,,2020-11-30T12:00:00Z,2020-10-26T12:00:00Z
ocds-hu01ve-7898881,ocds-hu01ve-7898881-01,1841212,1841212,2020-10-16T12:00:00Z,2021-10-15T12:00:00Z,2020-10-16T12:00:00Z
ocds-hu01ve-7912284,ocds-hu01ve-7912284-01,1878149,1878149,,2021-12-31T12:00:00Z,
ocds-hu01ve-7917334,ocds-hu01ve-7917334-01,1851969,1851969,,2021-01-07T12:00:00Z,2020-12-28T12:00:00Z
ocds-hu01ve-7917294,ocds-hu01ve-7917294-01,1838461,1838461,,2020-12-28T12:00:00Z,2020-10-27T12:00:00Z
ocds-hu01ve-7913515,ocds-hu01ve-7913515-01,2035793,2035793,,2021-04-24T12:00:00Z,2021-01-13T12:00:00Z
ocds-hu01ve-7880603,ocds-hu01ve-7880603-01,1882643,1882643,,2021-04-30T12:00:00Z,2020-10-12T12:00:00Z
ocds-hu01ve-7890160,ocds-hu01ve-7890160-01,1966348,1966348,,2021-03-18T12:00:00Z,2020-11-05T12:00:00Z
ocds-hu01ve-7926933,ocds-hu01ve-7926933-01,1897365,1897365,,2020-12-07T12:00:00Z,2020-10-29T12:00:00Z
ocds-hu01ve-7901261,ocds-hu01ve-7901261-01,1884979,1884979,,2023-04-30T12:00:00Z,2020-10-20T12:00:00Z
ocds-hu01ve-7873174,ocds-hu01ve-7873174-01,2002141,2002141,,2021-06-30T12:00:00Z,2021-04-26T12:00:00Z
ocds-hu01ve-7904622,ocds-hu01ve-7904622-01,2093328,2093328,,2021-12-06T12:00:00Z,2021-06-29T12:00:00Z
ocds-hu01ve-7815975,ocds-hu01ve-7815975-01,1900518,1900518,,2021-06-08T12:00:00Z,2021-01-22T12:00:00Z
ocds-hu01ve-7916781,ocds-hu01ve-7916781-01,1827499,1827499,,2021-09-28T12:00:00Z,
ocds-hu01ve-7903233,ocds-hu01ve-7903233-01,1869161,1869161,,2025-12-31T12:00:00Z,
ocds-hu01ve-7747579,ocds-hu01ve-7747579-01,2044828,2044828,,2021-03-05T12:00:00Z,2020-12-11T12:00:00Z
ocds-hu01ve-7905660,ocds-hu01ve-7905660-01,1937090,1937090,2019-12-05T12:00:00Z,2022-12-31T12:00:00Z,2019-12-05T12:00:00Z
ocds-hu01ve-7938140,ocds-hu01ve-7938140-01,1908860,1908860,,2021-12-31T12:00:00Z,2020-11-06T12:00:00Z
ocds-hu01ve-7909607,ocds-hu01ve-7909607-01,1840801,1840801,,2023-09-30T12:00:00Z,2020-10-16T12:00:00Z
ocds-hu01ve-7903341,ocds-hu01ve-7903341-01,1949958,1949958,,2021-02-01T12:00:00Z,2020-10-28T12:00:00Z
ocds-hu01ve-7916408,ocds-hu01ve-7916408-01,2015426,2015426,,2021-09-07T12:00:00Z,2021-01-29T12:00:00Z
ocds-hu01ve-7893824,ocds-hu01ve-7893824-01,1887549,1887549,,2021-06-26T12:00:00Z,2021-01-26T12:00:00Z
ocds-hu01ve-7920381,ocds-hu01ve-7920381-01,1979995,1979995,,2022-03-31T12:00:00Z,
ocds-hu01ve-7829563,ocds-hu01ve-7829563-01,1918089,1918089,2020-11-24T12:00:00Z,2020-12-31T12:00:00Z,2020-11-24T12:00:00Z
ocds-hu01ve-7903505,ocds-hu01ve-7903505-01,1813932,1813932,,2021-07-19T12:00:00Z,2020-10-30T12:00:00Z
ocds-hu01ve-7915354,ocds-hu01ve-7915354-01,1824725,1824725,,2021-03-15T12:00:00Z,2020-11-20T12:00:00Z
ocds-hu01ve-7923315,ocds-hu01ve-7923315-01,1807639,1807639,,2021-03-03T12:00:00Z,2020-11-09T12:00:00Z
ocds-hu01ve-7898288,ocds-hu01ve-7898288-01,2057107,2057107,,2021-03-31T12:00:00Z,
ocds-hu01ve-7880972,ocds-hu01ve-7880972-01,1889048,1889048,,2020-12-22T12:00:00Z,2020-12-23T12:00:00Z
ocds-hu01ve-7892484,ocds-hu01ve-7892484-01,1825436,1825436,,2021-01-21T12:00:00Z,2020-11-24T12:00:00Z
ocds-hu01ve-7863139,ocds-hu01ve-7863139-01,1842129,1842129,,2023-11-24T12:00:00Z,2020-11-24T12:00:00Z
ocds-hu01ve-7925246,ocds-hu01ve-7925246-01,1836060,1836060,2020-12-02T12:00:00Z,2021-12-31T12:00:00Z,2020-12-01T12:00:00Z
ocds-hu01ve-7941561,ocds-hu01ve-7941561-01,1832443,1832443,2021-01-01T12:00:00Z,2021-12-31T12:00:00Z,2020-12-04T12:00:00Z
ocds-hu01ve-7920913,ocds-hu01ve-7920913-01,2055475,2055475,,2023-10-15T12:00:00Z,2020-10-08T12:00:00Z
ocds-hu01ve-8025963,ocds-hu01ve-8025963-01,1996357,1996357,2021-05-18T12:00:00Z,2024-01-31T12:00:00Z,2021-05-18T12:00:00Z
ocds-hu01ve-7925271,ocds-hu01ve-7925271-01,1860302,1860302,2020-11-01T12:00:00Z,2021-01-31T12:00:00Z,2020-11-01T12:00:00Z
ocds-hu01ve-7913803,ocds-hu01ve-7913803-01,1963825,1963825,,2021-11-08T12:00:00Z,
ocds-hu01ve-7926646,ocds-hu01ve-7926646-01,1811345,1811345,,2020-12-11T12:00:00Z,2020-10-29T12:00:00Z
ocds-hu01ve-7844962,ocds-hu01ve-7844962-01,1892917,1892917,,2022-03-15T12:00:00Z,2021-03-08T12:00:00Z
ocds-hu01ve-7903458,ocds-hu01ve-7903458-01,1851306,1851306,,2021-01-31T12:00:00Z,
ocds-hu01ve-7887885,ocds-hu01ve-7887885-01,1831140,1831140,,2021-02-28T12:00:00Z,2020-10-21T12:00:00Z
ocds-hu01ve-7891125,ocds-hu01ve-7891125-01,2087302,2087302,,2021-06-30T12:00:00Z,
ocds-hu01ve-7891125,ocds-hu01ve-7891125-01,2087300,2087300,,2021-06-30T12:00:00Z,
ocds-hu01ve-7891125,ocds-hu01ve-7891125-01,2087301,2087301,,2021-06-30T12:00:00Z,
ocds-hu01ve-7890910,ocds-hu01ve-7890910-01,1811763,1811763,,2020-12-31T12:00:00Z,2020-10-26T12:00:00Z
ocds-hu01ve-7904835,ocds-hu01ve-7904835-01,1853016,1853016,,2021-09-13T12:00:00Z,2021-02-03T12:00:00Z
ocds-hu01ve-7914316,ocds-hu01ve-7914316-01,1819321,1819321,,2022-06-30T12:00:00Z,
ocds-hu01ve-7896973,ocds-hu01ve-7896973-01,1839575,1839575,2020-10-08T12:00:00Z,2021-07-25T12:00:00Z,2020-10-05T12:00:00Z
ocds-hu01ve-7912470,ocds-hu01ve-7912470-01,1815686,1815686,,2021-05-20T12:00:00Z,2020-11-10T12:00:00Z
ocds-hu01ve-7921869,ocds-hu01ve-7921869-01,1871088,1871088,,2020-11-11T12:00:00Z,2020-11-05T12:00:00Z
ocds-hu01ve-7921004,ocds-hu01ve-7921004-01,1821548,1821548,2021-02-16T12:00:00Z,2021-01-12T12:00:00Z,
ocds-hu01ve-7937434,ocds-hu01ve-7937434-01,1883912,1883912,,2023-02-28T12:00:00Z,2021-02-23T12:00:00Z
ocds-hu01ve-7914139,ocds-hu01ve-7914139-01,2088152,2088152,,2021-10-31T12:00:00Z,
ocds-hu01ve-7914486,ocds-hu01ve-7914486-01,1815495,1815495,,2020-12-11T12:00:00Z,
ocds-hu01ve-7932294,ocds-hu01ve-7932294-01,1927464,1927464,,2021-06-30T12:00:00Z,2020-12-02T12:00:00Z
ocds-hu01ve-7910801,ocds-hu01ve-7910801-01,1865780,1865780,2021-05-20T12:00:00Z,2021-08-26T12:00:00Z,2021-05-20T12:00:00Z
ocds-hu01ve-7916090,ocds-hu01ve-7916090-01,1816448,1816448,,2020-11-04T12:00:00Z,
ocds-hu01ve-7904859,ocds-hu01ve-7904859-01,1862808,1862808,2020-12-01T12:00:00Z,2023-03-31T12:00:00Z,2020-11-06T12:00:00Z
ocds-hu01ve-7854595,ocds-hu01ve-7854595-01,2143319,2143319,,2022-02-28T12:00:00Z,2021-02-25T12:00:00Z
ocds-hu01ve-7922410,ocds-hu01ve-7922410-01,1921215,1921215,,2021-09-30T12:00:00Z,
ocds-hu01ve-7913734,ocds-hu01ve-7913734-01,1877211,1877211,,2022-12-31T12:00:00Z,2021-02-11T12:00:00Z
ocds-hu01ve-7893014,ocds-hu01ve-7893014-01,1921930,1921930,,2021-05-20T12:00:00Z,2020-11-09T12:00:00Z
ocds-hu01ve-7902768,ocds-hu01ve-7902768-01,2067866,2067866,,2021-12-31T12:00:00Z,2020-11-09T12:00:00Z
ocds-hu01ve-7917168,ocds-hu01ve-7917168-01,1916929,1916929,2020-10-28T12:00:00Z,2020-11-28T12:00:00Z,2020-10-28T12:00:00Z
ocds-hu01ve-7906836,ocds-hu01ve-7906836-01,1816454,1816454,,2021-07-22T12:00:00Z,2020-10-29T12:00:00Z
ocds-hu01ve-7924885,ocds-hu01ve-7924885-01,1827435,1827435,,2021-04-14T12:00:00Z,2021-01-29T12:00:00Z
ocds-hu01ve-7956928,ocds-hu01ve-7956928-01,1966672,1966672,2020-11-23T12:00:00Z,2020-11-30T12:00:00Z,2020-11-23T12:00:00Z
ocds-hu01ve-7896814,ocds-hu01ve-7896814-01,1868316,1868316,,2020-12-31T12:00:00Z,2020-10-01T12:00:00Z
ocds-hu01ve-7919127,ocds-hu01ve-7919127-01,1945152,1945152,,2023-01-06T12:00:00Z,2022-01-10T12:00:00Z
ocds-hu01ve-7874903,ocds-hu01ve-7874903-01,1840195,1840195,,2022-11-16T12:00:00Z,2021-02-12T12:00:00Z
ocds-hu01ve-7923153,ocds-hu01ve-7923153-01,1813555,1813555,,2020-11-16T12:00:00Z,2020-11-11T12:00:00Z
ocds-hu01ve-7903709,ocds-hu01ve-7903709-01,1829565,1829565,,2020-12-10T12:00:00Z,2020-10-20T12:00:00Z
ocds-hu01ve-7928204,ocds-hu01ve-7928204-01,1815765,1815765,,2021-06-30T12:00:00Z,
ocds-hu01ve-7984490,ocds-hu01ve-7984490-01,1885840,1885840,2021-01-22T12:00:00Z,2021-04-30T12:00:00Z,2021-01-22T12:00:00Z
ocds-hu01ve-7900779,ocds-hu01ve-7900779-01,1993629,1993629,,2023-02-15T12:00:00Z,
ocds-hu01ve-7932416,ocds-hu01ve-7932416-01,2070188,2070188,,2021-06-30T12:00:00Z,2021-07-26T12:00:00Z
ocds-hu01ve-7891142,ocds-hu01ve-7891142-01,1977409,1977409,,2022-09-24T12:00:00Z,2020-09-25T12:00:00Z
ocds-hu01ve-7884798,ocds-hu01ve-7884798-01,1842210,1842210,,2021-03-13T12:00:00Z,2020-12-18T12:00:00Z
ocds-hu01ve-7909574,ocds-hu01ve-7909574-01,1813429,1813429,2020-11-18T12:00:00Z,2021-03-18T12:00:00Z,2020-11-18T12:00:00Z
ocds-hu01ve-7911721,ocds-hu01ve-7911721-01,1815612,1815612,,2021-01-27T12:00:00Z,
ocds-hu01ve-7911721,ocds-hu01ve-7911721-01,1815959,1815959,,2021-01-27T12:00:00Z,
ocds-hu01ve-7911721,ocds-hu01ve-7911721-01,1815971,1815971,,2021-01-27T12:00:00Z,
ocds-hu01ve-7900194,ocds-hu01ve-7900194-01,1833421,1833421,2020-10-29T12:00:00Z,2022-06-30T12:00:00Z,2020-10-29T12:00:00Z
ocds-hu01ve-7893769,ocds-hu01ve-7893769-01,1862002,1862002,,2021-04-28T12:00:00Z,
ocds-hu01ve-7907424,ocds-hu01ve-7907424-01,1932199,1932199,2020-12-15T12:00:00Z,2022-05-31T12:00:00Z,2020-12-15T12:00:00Z
ocds-hu01ve-7907424,ocds-hu01ve-7907424-01,1932200,1932200,2020-12-15T12:00:00Z,2022-05-31T12:00:00Z,2020-12-15T12:00:00Z
ocds-hu01ve-7907424,ocds-hu01ve-7907424-01,1932201,1932201,2020-12-15T12:00:00Z,2022-05-31T12:00:00Z,2020-12-15T12:00:00Z
ocds-hu01ve-7902251,ocds-hu01ve-7902251-01,1827322,1827322,,2021-03-10T12:00:00Z,2020-11-03T12:00:00Z
ocds-hu01ve-7913601,ocds-hu01ve-7913601-01,2042503,2042503,,2021-12-21T12:00:00Z,2020-12-28T12:00:00Z
ocds-hu01ve-7903095,ocds-hu01ve-7903095-01,1831500,1831500,,2021-09-30T12:00:00Z,2020-10-01T12:00:00Z
ocds-hu01ve-7910932,ocds-hu01ve-7910932-01,1867323,1867323,,2022-06-18T12:00:00Z,
ocds-hu01ve-7895075,ocds-hu01ve-7895075-01,1829655,1829655,,2020-11-30T12:00:00Z,2020-11-09T12:00:00Z
ocds-hu01ve-7898591,ocds-hu01ve-7898591-01,1812299,1812299,,2021-12-31T12:00:00Z,2020-12-09T12:00:00Z
ocds-hu01ve-7920241,ocds-hu01ve-7920241-01,1840922,1840922,,2021-08-06T12:00:00Z,
ocds-hu01ve-7923451,ocds-hu01ve-7923451-01,1982760,1982760,,2021-03-19T12:00:00Z,2021-02-10T12:00:00Z
ocds-hu01ve-7929548,ocds-hu01ve-7929548-01,1851073,1851073,,2022-09-22T12:00:00Z,2020-11-19T12:00:00Z
ocds-hu01ve-7908179,ocds-hu01ve-7908179-01,1904411,1904411,,2021-12-31T12:00:00Z,
ocds-hu01ve-7960208,ocds-hu01ve-7960208-01,1901909,1901909,,2023-10-15T12:00:00Z,
ocds-hu01ve-7903218,ocds-hu01ve-7903218-01,2006909,2006909,,2021-03-22T12:00:00Z,
ocds-hu01ve-7909831,ocds-hu01ve-7909831-01,1855579,1855579,,2021-12-31T12:00:00Z,2020-10-14T12:00:00Z
ocds-hu01ve-7920934,ocds-hu01ve-7920934-01,1918185,1918185,,2022-10-31T12:00:00Z,
ocds-hu01ve-7928106,ocds-hu01ve-7928106-01,1935363,1935363,,2022-12-31T12:00:00Z,2021-12-20T12:00:00Z
ocds-hu01ve-7913038,ocds-hu01ve-7913038-01,2052377,2052377,,2020-12-23T12:00:00Z,2020-12-10T12:00:00Z
ocds-hu01ve-7896784,ocds-hu01ve-7896784-01,1875599,1875599,,2021-05-31T12:00:00Z,2021-03-03T12:00:00Z
ocds-hu01ve-7873517,ocds-hu01ve-7873517-01,1998138,1998138,,2021-09-09T12:00:00Z,2021-04-07T12:00:00Z
ocds-hu01ve-7900887,ocds-hu01ve-7900887-01,1921773,1921773,2021-03-23T12:00:00Z,2021-05-24T12:00:00Z,2021-03-23T12:00:00Z
ocds-hu01ve-7888182,ocds-hu01ve-7888182-01,1856230,1856230,,2020-12-28T12:00:00Z,2020-10-23T12:00:00Z
ocds-hu01ve-7921179,ocds-hu01ve-7921179-01,1829482,1829482,2020-11-06T12:00:00Z,2021-02-28T12:00:00Z,2020-11-06T12:00:00Z
ocds-hu01ve-7893154,ocds-hu01ve-7893154-01,1841436,1841436,,2021-11-12T12:00:00Z,2020-11-12T12:00:00Z
ocds-hu01ve-7889921,ocds-hu01ve-7889921-01,2083229,2083229,,2021-02-12T12:00:00Z,2020-11-10T12:00:00Z
ocds-hu01ve-7923270,ocds-hu01ve-7923270-01,1888177,1888177,2021-01-27T12:00:00Z,2021-03-19T12:00:00Z,2021-01-27T12:00:00Z
ocds-hu01ve-7942777,ocds-hu01ve-7942777-01,2019644,2019644,,2021-12-31T12:00:00Z,2021-02-26T12:00:00Z
ocds-hu01ve-7906874,ocds-hu01ve-7906874-01,1816793,1816793,,2021-07-22T12:00:00Z,2020-10-29T12:00:00Z
ocds-hu01ve-7897511,ocds-hu01ve-7897511-01,1975132,1975132,,2021-04-26T12:00:00Z,2020-10-23T12:00:00Z
ocds-hu01ve-7903947,ocds-hu01ve-7903947-01,1817509,1817509,2021-01-19T12:00:00Z,2023-09-01T12:00:00Z,2021-01-19T12:00:00Z
ocds-hu01ve-7914619,ocds-hu01ve-7914619-01,1907946,1907946,,2021-02-06T12:00:00Z,2020-11-18T12:00:00Z
